syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
kopf,ø,f,pf,opf,kopf,lkopf,A,KA,CKA,CCKA,LCCKA,Kohl,ø,K,Ko,Koh,Kohl,Kohlk,C,CL,CLC,CLCC,CLCCK,11,8,3,2,-1,light,light,c,c,CLC,CKA,C,C,C,A,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Kohlkopf,paenultima
schwarz,ø,z,rz,arz,warz,hwarz,A,CA,KCA,CKCA,CCKCA,kohl,ø,k,ko,koh,kohl,kohls,C,CL,CLC,CLCC,CLCCC,11,13,3,2,1,light,heavy,c,c,CLC,CCKCA,C,CC,C,CA,L,K,4,7,1,2,1,2,2,1,CVVC,CCVCC,1,4,A,NA,F,2,kohlschwarz,paenultima
ball,ø,l,ll,all,ball,fball,C,KC,CKC,ACKC,KACKC,Kopf,ø,K,Ko,Kop,Kopf,Kopfb,C,CK,CKA,CKAC,CKACK,8,11,2,3,2,light,light,c,c,CKA,CKC,C,C,A,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Kopfball,paenultima
sprung,ø,g,ng,ung,rung,prung,C,KC,CKC,CCKC,CCCKC,Kopf,ø,K,Ko,Kop,Kopf,Kopfs,C,CK,CKA,CKAC,CKACC,8,17,2,3,5,light,light,c,c,CKA,CCCKC,C,CCC,A,C,K,K,4,6,1,1,1,3,1,1,CVC,CCCVC,2,4,N,NN,T,2,Kopfsprung,paenultima
tuch,ø,h,ch,uch,tuch,ftuch,C,LC,CLC,ACLC,KACLC,Kopf,ø,K,Ko,Kop,Kopf,Kopft,C,CK,CKA,CKAC,CKACL,8,10,2,3,1,light,light,c,c,CKA,CLC,C,C,A,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Kopftuch,paenultima
weh,ø,h,eh,weh,fweh,pfweh,L,CL,ACL,KACL,CKACL,Kopf,ø,K,Ko,Kop,Kopf,Kopfw,C,CK,CKA,CKAC,CKACL,8,7,2,3,0,light,light,c,o,CKA,CL,C,C,A,,K,L,4,3,1,0,1,1,1,2,CVC,CVV,2,0,N,NN,T,2,Kopfweh,paenultima
ball,ø,l,ll,all,ball,bball,C,KC,CKC,CCKC,CCCKC,Korb,ø,K,Ko,Kor,Korb,Korbb,C,CK,CKC,CKCC,CKCCC,12,11,3,3,0,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,4,4,2,1,1,1,1,1,CVCC,CVC,3,2,N,NN,T,2,Korbball,paenultima
geld,ø,d,ld,eld,geld,tgeld,C,CC,KCC,CKCC,CCKCC,Kost,ø,K,Ko,Kos,Kost,Kostg,C,CK,CKC,CKCC,CKCCC,9,12,2,3,2,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,4,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,VN,T,2,Kostgeld,paenultima
akt,ø,t,kt,akt,takt,ftakt,C,CC,KCC,CKCC,CCKCC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,8,2,2,-2,heavy,heavy,c,c,CCKCC,KCC,CC,,CC,CC,K,K,5,3,2,2,2,0,1,1,CCVCC,VCC,4,2,N,NN,T,2,Kraftakt,paenultima
feld,ø,d,ld,eld,feld,tfeld,C,CC,KCC,CKCC,CCKCC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,12,2,3,0,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Kraftfeld,paenultima
sport,ø,t,rt,ort,port,sport,C,CC,KCC,CKCC,CCKCC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,13,2,2,0,heavy,heavy,c,c,CCKCC,CCKCC,CC,CC,CC,CC,K,K,5,5,2,2,2,2,1,1,CCVCC,CCVCC,4,4,N,NN,T,2,Kraftsport,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,9,2,2,-2,heavy,light,c,c,CCKCC,CCKC,CC,CC,CC,C,K,K,5,5,2,1,2,2,1,1,CCVCC,CCVC,4,3,N,PN,T,2,Kraftstoff,paenultima
voll,ø,l,ll,oll,voll,tvoll,C,KC,CKC,CCKC,CCCKC,kraft,ø,k,kr,kra,kraf,kraft,C,CC,CCK,CCKC,CCKCC,13,11,2,3,-1,heavy,light,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,4,2,1,2,1,1,1,CCVCC,CVC,4,2,A,NA,F,2,kraftvoll,paenultima
werk,ø,k,rk,erk,werk,twerk,C,CC,KCC,CKCC,CCKCC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,12,2,3,0,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Kraftwerk,paenultima
wort,ø,t,rt,ort,wort,twort,C,CC,KCC,CKCC,CCKCC,Kraft,ø,K,Kr,Kra,Kraf,Kraft,C,CC,CCK,CCKC,CCKCC,13,12,2,3,0,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,PN,T,2,Kraftwort,paenultima
markt,ø,t,kt,rkt,arkt,markt,C,CC,CCC,KCCC,CKCCC,Kram,ø,K,Kr,Kra,Kram,Kramm,C,CC,CCL,CCLC,CCLCC,18,15,4,3,-1,light,heavy,c,c,CCLC,CKCCC,CC,C,C,CCC,L,K,4,5,1,3,2,1,2,1,CCVVC,CVCCC,1,4,N,NN,T,2,Krammarkt,paenultima
fu$,ø,s,ss,uss,fuss,zfuss,C,LC,CLC,ACLC,KACLC,Kratz,ø,K,Kr,Kra,Krat,Kratz,C,CC,CCK,CCKA,CCKAC,12,10,3,3,-1,light,light,c,c,CCKA,CLC,CC,C,A,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,VN,T,2,Kratzfuss,paenultima
haar,ø,r,ar,aar,haar,shaar,C,LC,CLC,CCLC,DCCLC,Kraus,ø,K,Kr,Kra,Krau,Kraus,C,CC,CCD,CCDC,CCDCC,16,15,4,5,0,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,AN,T,2,Kraushaar,paenultima
kopf,ø,f,pf,opf,kopf,skopf,A,KA,CKA,CCKA,DCCKA,Kraus,ø,K,Kr,Kra,Krau,Kraus,C,CC,CCD,CCDC,CCDCC,16,8,4,2,-4,light,light,c,c,CCDC,CKA,CC,C,C,A,D,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,AN,T,2,Krauskopf,paenultima
kopf,ø,f,pf,opf,kopf,tkopf,A,KA,CKA,CCKA,DCCKA,Kraut,ø,K,Kr,Kra,Krau,Kraut,C,CC,CCD,CCDC,CCDCC,16,8,4,2,-4,light,light,c,c,CCDC,CKA,CC,C,C,A,D,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,NN,T,2,Krautkopf,paenultima
gang,ø,g,ng,ang,gang,sgang,C,KC,CKC,CCKC,CCCKC,Krebs,ø,K,Kr,Kre,Kreb,Krebs,C,CC,CCL,CCLC,CCLCC,13,10,2,3,-1,heavy,light,c,c,CCLCC,CKC,CC,C,CC,C,L,K,5,4,2,1,2,1,2,1,CCVVCC,CVC,2,2,N,NN,T,2,Krebsgang,paenultima
krank,ø,k,nk,ank,rank,krank,C,CC,KCC,CKCC,CCKCC,krebs,ø,k,kr,kre,kreb,krebs,C,CC,CCL,CCLC,CCLCC,13,15,2,3,1,heavy,heavy,c,c,CCLCC,CCKCC,CC,CC,CC,CC,L,K,5,5,2,2,2,2,2,1,CCVVCC,CCVCC,2,4,A,NA,F,2,krebskrank,paenultima
lauf,ø,f,uf,auf,lauf,slauf,C,DC,CDC,CCDC,DCCDC,Kreis,ø,K,Kr,Kre,Krei,Kreis,C,CC,CCD,CCDC,CCDCC,16,15,4,5,0,light,light,c,c,CCDC,CDC,CC,C,C,C,D,D,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Kreislauf,paenultima
tag,ø,g,ag,tag,stag,istag,C,LC,CLC,CCLC,DCCLC,Kreis,ø,K,Kr,Kre,Krei,Kreis,C,CC,CCD,CCDC,CCDCC,16,12,4,4,-2,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Kreistag,paenultima
band,ø,d,nd,and,band,zband,C,CC,KCC,CKCC,ACKCC,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAC,16,11,4,2,-2,light,heavy,c,c,CCDA,CKCC,CC,C,A,CC,D,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Kreuzband,paenultima
fahrt,ø,t,rt,hrt,ahrt,fahrt,C,CC,LCC,CLCC,ACLCC,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAC,16,16,4,4,0,light,heavy,c,c,CCDA,CLCC,CC,C,A,CC,D,L,5,5,1,2,2,1,2,2,CCVVC,CVVCC,1,1,N,NN,T,2,Kreuzfahrt,paenultima
gang,ø,g,ng,ang,gang,zgang,C,KC,CKC,ACKC,DACKC,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAC,16,10,4,3,-3,light,light,c,c,CCDA,CKC,CC,C,A,C,D,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,NN,T,2,Kreuzgang,paenultima
lahm,ø,m,hm,ahm,lahm,zlahm,C,LC,CLC,ACLC,DACLC,kreuz,ø,k,kr,kre,kreu,kreuz,C,CC,CCD,CCDA,CCDAC,16,17,4,5,1,light,light,c,c,CCDA,CLC,CC,C,A,C,D,L,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,A,NA,F,2,kreuzlahm,paenultima
schmerz,ø,z,rz,erz,merz,hmerz,A,CA,KCA,CKCA,CCKCA,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAC,16,15,4,3,0,light,heavy,c,c,CCDA,CCKCA,CC,CC,A,CA,D,K,5,7,1,2,2,2,2,1,CCVVC,CCVCC,1,4,N,NN,T,2,Kreuzschmerz,paenultima
weg,ø,g,eg,weg,zweg,uzweg,C,LC,CLC,ACLC,DACLC,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAC,16,8,4,2,-4,light,light,c,c,CCDA,CLC,CC,C,A,C,D,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Kreuzweg,paenultima
zug,ø,g,ug,zug,zzug,uzzug,C,LC,ALC,AALC,DAALC,Kreuz,ø,K,Kr,Kre,Kreu,Kreuz,C,CC,CCD,CCDA,CCDAA,16,10,4,3,-3,light,light,c,c,CCDA,ALC,CC,A,A,C,D,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Kreuzzug,paenultima
tier,ø,r,er,ier,tier,htier,C,LC,CLC,CCLC,LCCLC,Kriech,ø,K,Kr,Kri,Krie,Kriec,C,CC,CCL,CCLC,CCLCC,14,13,3,4,0,light,light,c,c,CCLC,CLC,CC,C,C,C,L,L,6,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,VN,T,2,Kriechtier,paenultima
dienst,ø,t,st,nst,enst,ienst,C,CC,CCC,LCCC,CLCCC,Kriegs,ø,K,Kr,Kri,Krie,Krieg,C,CC,CCL,CCLC,CCLCC,15,14,3,2,0,heavy,heavy,c,c,CCLCC,CLCCC,CC,C,CC,CCC,L,L,6,6,2,3,2,1,2,2,CCVVCC,CVVCCC,2,2,N,NN,T,2,Kriegsdienst,paenultima
list,ø,t,st,ist,list,slist,C,CC,KCC,CKCC,CCKCC,Kriegs,ø,K,Kr,Kri,Krie,Krieg,C,CC,CCL,CCLC,CCLCC,15,14,3,3,0,heavy,heavy,c,c,CCLCC,CKCC,CC,C,CC,CC,L,K,6,4,2,2,2,1,2,1,CCVVCC,CVCC,2,3,N,NN,T,2,Kriegslist,paenultima
pfad,ø,d,ad,fad,pfad,spfad,C,LC,ALC,CALC,CCALC,Kriegs,ø,K,Kr,Kri,Krie,Krieg,C,CC,CCL,CCLC,CCLCC,15,12,3,4,-1,heavy,light,c,c,CCLCC,ALC,CC,A,CC,C,L,L,6,4,2,1,2,1,2,2,CCVVCC,CVVC,2,1,N,NN,T,2,Kriegspfad,paenultima
rat,ø,t,at,rat,srat,gsrat,C,LC,CLC,CCLC,CCCLC,Kriegs,ø,K,Kr,Kri,Krie,Krieg,C,CC,CCL,CCLC,CCLCC,15,15,3,5,0,heavy,light,c,c,CCLCC,CLC,CC,C,CC,C,L,L,6,3,2,1,2,1,2,2,CCVVCC,CVVC,2,1,N,NN,T,2,Kriegsrat,paenultima
land,ø,d,nd,and,land,nland,C,CC,KCC,CKCC,CCKCC,Kron,ø,K,Kr,Kro,Kron,Kronl,C,CC,CCL,CCLC,CCLCC,14,14,3,3,0,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,4,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Kronland,paenultima
prinz,ø,z,nz,inz,rinz,prinz,A,CA,KCA,CKCA,CCKCA,Kron,ø,K,Kr,Kro,Kron,Kronp,C,CC,CCL,CCLC,CCLCC,14,17,3,3,2,light,heavy,c,c,CCLC,CCKCA,CC,CC,C,CA,L,K,4,5,1,2,2,2,2,1,CCVVC,CCVCC,1,4,N,NN,T,2,Kronprinz,paenultima
schatz,ø,z,tz,atz,hatz,chatz,A,KA,CKA,CCKA,LCCKA,Kron,ø,K,Kr,Kro,Kron,Krons,C,CC,CCL,CCLC,CCLCC,14,8,3,2,-3,light,light,c,c,CCLC,CKA,CC,C,C,A,L,K,4,6,1,1,2,1,2,1,CCVVC,CVC,1,2,N,NN,T,2,Kronschatz,paenultima
haut,ø,t,ut,aut,haut,hhaut,C,DC,CDC,LCDC,CLCDC,Kuh,ø,K,Ku,Kuh,Kuhh,Kuhha,C,CL,CLC,CLCD,CLCDC,9,12,4,4,2,light,light,o,c,CL,CDC,C,C,,C,L,D,3,4,0,1,1,1,2,2,CVV,CVVC,0,1,N,NN,T,2,Kuhhaut,paenultima
haus,ø,s,us,aus,haus,lhaus,C,DC,CDC,CCDC,LCCDC,K2hl,ø,K,Ku,Kue,Kueh,Kuehl,C,CL,CLC,CLCC,CLCCD,13,12,4,4,0,light,light,c,c,CLC,CDC,C,C,C,C,L,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Kuehlhaus,paenultima
raum,ø,m,um,aum,raum,lraum,C,DC,CDC,CCDC,LCCDC,K2hl,ø,K,Ku,Kue,Kueh,Kuehl,C,CL,CLC,CLCC,CLCCD,13,17,4,5,2,light,light,c,c,CLC,CDC,C,C,C,C,L,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Kuehlraum,paenultima
schrank,ø,k,nk,ank,rank,hrank,C,CC,KCC,CKCC,CCKCC,K2hl,ø,K,Ku,Kue,Kueh,Kuehl,C,CL,CLC,CLCC,CLCCC,13,15,4,3,1,light,heavy,c,c,CLC,CCKCC,C,CC,C,CC,L,K,4,7,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,VN,T,2,Kuehlschrank,paenultima
milch,ø,h,ch,lch,ilch,milch,C,CC,KCC,CKCC,LCKCC,Kuh,ø,K,Ku,Kuh,Kuhm,Kuhmi,C,CL,CLC,CLCK,CLCKC,9,16,4,4,4,light,heavy,o,c,CL,CKCC,C,C,,CC,L,K,3,5,0,2,1,1,2,1,CVV,CVCC,0,3,N,NN,T,2,Kuhmilch,paenultima
mist,ø,t,st,ist,mist,hmist,C,CC,KCC,CKCC,LCKCC,Kuh,ø,K,Ku,Kuh,Kuhm,Kuhmi,C,CL,CLC,CLCK,CLCKC,9,13,4,3,2,light,heavy,o,c,CL,CKCC,C,C,,CC,L,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,NN,T,2,Kuhmist,paenultima
stall,ø,l,ll,all,tall,stall,C,KC,CKC,CCKC,LCCKC,Kuh,ø,K,Ku,Kuh,Kuhs,Kuhst,C,CL,CLC,CLCC,CLCCK,9,12,4,3,2,light,light,o,c,CL,CCKC,C,CC,,C,L,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,NN,T,2,Kuhstall,paenultima
tun,ø,n,un,tun,dtun,ndtun,C,LC,CLC,CCLC,CCCLC,kund,ø,k,ku,kun,kund,kundt,C,CK,CKC,CKCC,CKCCC,13,12,3,4,0,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,4,3,2,1,1,1,1,2,CVCC,CVVC,3,1,V,ø,F,2,kundtun,paenultima
griff,ø,f,ff,iff,riff,griff,C,KC,CKC,CCKC,CCCKC,Kunst,ø,K,Ku,Kun,Kuns,Kunst,C,CK,CKC,CKCC,CKCCC,14,14,2,3,0,heavy,light,c,c,CKCCC,CCKC,C,CC,CCC,C,K,K,5,5,3,1,1,2,1,1,CVCCC,CCVC,4,3,N,NN,T,2,Kunstgriff,paenultima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,CCCKC,Kunst,ø,K,Ku,Kun,Kuns,Kunst,C,CK,CKC,CKCC,CKCCC,14,11,2,2,-1,heavy,light,c,c,CKCCC,CCKC,C,CC,CCC,C,K,K,5,5,3,1,1,2,1,1,CVCCC,CCVC,4,3,N,NN,T,2,Kunststueck,paenultima
voll,ø,l,ll,oll,voll,tvoll,C,KC,CKC,CCKC,CCCKC,kunst,ø,k,ku,kun,kuns,kunst,C,CK,CKC,CKCC,CKCCC,14,11,2,3,-1,heavy,light,c,c,CKCCC,CKC,C,C,CCC,C,K,K,5,4,3,1,1,1,1,1,CVCCC,CVC,4,2,A,NA,F,2,kunstvoll,paenultima
werk,ø,k,rk,erk,werk,twerk,C,CC,KCC,CKCC,CCKCC,Kunst,ø,K,Ku,Kun,Kuns,Kunst,C,CK,CKC,CKCC,CKCCC,14,12,2,3,-1,heavy,heavy,c,c,CKCCC,CKCC,C,C,CCC,CC,K,K,5,4,3,2,1,1,1,1,CVCCC,CVCC,4,3,N,NN,T,2,Kunstwerk,paenultima
f2rst,ø,t,st,rst,erst,uerst,C,CC,CCC,KCCC,CKCCC,Kur,ø,K,Ku,Kur,Kurf,Kurfu,C,CL,CLC,CLCC,CLCCK,13,15,4,3,1,light,heavy,c,c,CLC,CKCCC,C,C,C,CCC,L,K,3,5,1,3,1,1,2,1,CVVC,CVCCC,1,4,N,NN,T,2,Kurfuerst,paenultima
gast,ø,t,st,ast,gast,rgast,C,CC,KCC,CKCC,CCKCC,Kur,ø,K,Ku,Kur,Kurg,Kurga,C,CL,CLC,CLCC,CLCCK,13,9,4,2,-2,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Kurgast,paenultima
ort,ø,t,rt,ort,rort,urort,C,CC,KCC,CKCC,LCKCC,Kur,ø,K,Ku,Kur,Kuro,Kuror,C,CL,CLC,CLCK,CLCKC,13,11,4,3,-1,light,heavy,c,c,CLC,KCC,C,,C,CC,L,K,3,3,1,2,1,0,2,1,CVVC,VCC,1,2,N,NN,T,2,Kurort,paenultima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,Kurs,ø,K,Ku,Kur,Kurs,Kursw,C,CK,CKC,CKCC,CKCCC,14,12,3,3,-1,heavy,heavy,c,c,CKCC,CLCC,C,C,CC,CC,K,L,4,4,2,2,1,1,1,2,CVCC,CVVCC,3,1,N,NN,T,2,Kurswert,paenultima
film,ø,m,lm,ilm,film,zfilm,C,CC,KCC,CKCC,ACKCC,Kurz,ø,K,Ku,Kur,Kurz,Kurzf,C,CK,CKC,CKCA,CKCAC,14,16,3,4,1,heavy,heavy,c,c,CKCA,CKCC,C,C,CA,CC,K,K,4,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,AN,T,2,Kurzfilm,paenultima
hin,ø,n,in,hin,zhin,rzhin,C,KC,CKC,ACKC,CACKC,kurz,ø,k,ku,kur,kurz,kurzh,C,CK,CKC,CKCA,CKCAC,14,12,3,4,-1,heavy,light,c,c,CKCA,CKC,C,C,CA,C,K,K,4,3,2,1,1,1,1,1,CVCC,CVC,3,2,ADV,ø,F,2,kurzhin,multa
schrift,ø,t,ft,ift,rift,hrift,C,CC,KCC,CKCC,CCKCC,Kurz,ø,K,Ku,Kur,Kurz,Kurzs,C,CK,CKC,CKCA,CKCAC,14,15,3,3,1,heavy,heavy,c,c,CKCA,CCKCC,C,CC,CA,CC,K,K,4,7,2,2,1,2,1,1,CVCC,CCVCC,3,4,N,AN,T,2,Kurzschrift,paenultima
um,um,m,um,zum,rzum,urzum,C,KC,AKC,CAKC,KCAKC,kurz,ø,k,ku,kur,kurz,kurzu,C,CK,CKC,CKCA,CKCAK,14,11,3,5,-1,heavy,light,c,c,CKCA,KC,C,,CA,C,K,K,4,2,2,1,1,0,1,1,CVCC,VC,3,1,ADV,ø,F,2,kurzum,paenultima
weil,ø,l,il,eil,weil,zweil,C,DC,CDC,ACDC,CACDC,Kurz,ø,K,Ku,Kur,Kurz,Kurzw,C,CK,CKC,CKCA,CKCAC,14,15,3,5,1,heavy,light,c,c,CKCA,CDC,C,C,CA,C,K,D,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,AN,T,2,Kurzweil,paenultima
wort,ø,t,rt,ort,wort,zwort,C,CC,KCC,CKCC,ACKCC,Kurz,ø,K,Ku,Kur,Kurz,Kurzw,C,CK,CKC,CKCA,CKCAC,14,12,3,3,-1,heavy,heavy,c,c,CKCA,CKCC,C,C,CA,CC,K,K,4,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,AN,T,2,Kurzwort,paenultima
hand,ø,d,nd,and,hand,shand,C,CC,KCC,CKCC,CCKCC,Ku$,ø,K,Ku,Kus,Kuss,Kussh,C,CK,CKC,CKCC,CKCCK,10,11,3,2,1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,NN,T,2,Kusshand,paenultima
krampf,ø,f,pf,mpf,ampf,rampf,A,CA,KCA,CKCA,CCKCA,Lach,ø,L,La,Lac,Lach,Lachk,C,CK,CKC,CKCC,CKCCC,11,15,3,3,2,light,heavy,c,c,CKC,CCKCA,C,CC,C,CA,K,K,4,6,1,2,1,2,1,1,CVC,CCVCC,2,4,N,VN,T,2,Lachkrampf,paenultima
fell,ø,l,ll,ell,fell,mfell,C,KC,CKC,CCKC,KCCKC,Lamm,ø,L,La,Lam,Lamm,Lammf,C,CK,CKC,CKCC,CKCCK,13,11,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Lammfell,paenultima
fleisch,ø,h,ch,sch,isch,eisch,C,DC,CDC,CCDC,CCCDC,Lamm,ø,L,La,Lam,Lamm,Lammf,C,CK,CKC,CKCC,CKCCC,13,16,4,4,2,light,light,c,c,CKC,CCDC,C,CC,C,C,K,D,4,7,1,1,1,2,1,2,CVC,CCVVC,2,1,N,NN,T,2,Lammfleisch,paenultima
fromm,ø,m,mm,omm,romm,fromm,C,KC,CKC,CCKC,CCCKC,lamm,ø,l,la,lam,lamm,lammf,C,CK,CKC,CKCC,CKCCC,13,14,4,3,1,light,light,c,c,CKC,CCKC,C,CC,C,C,K,K,4,5,1,1,1,2,1,1,CVC,CCVC,2,3,A,NA,F,2,lammfromm,multa
auf,ø,f,uf,auf,dauf,ndauf,C,DC,CDC,CCDC,KCCDC,land,ø,l,la,lan,land,landa,C,CK,CKC,CKCC,CKCCD,14,11,3,5,-1,heavy,light,c,c,CKCC,DC,C,,CC,C,K,D,4,3,2,1,1,0,1,2,CVCC,VVC,3,0,ADV,ø,F,2,landauf,ultima
aus,ø,s,us,aus,daus,ndaus,C,DC,CDC,CCDC,KCCDC,land,ø,l,la,lan,land,landa,C,CK,CKC,CKCC,CKCCD,14,11,3,5,-1,heavy,light,c,c,CKCC,DC,C,,CC,C,K,D,4,3,2,1,1,0,1,2,CVCC,VVC,3,0,ADV,ø,F,2,landaus,ultima
bau,ø,u,au,bau,dbau,ndbau,D,CD,CCD,CCCD,KCCCD,Land,ø,L,La,Lan,Land,Landb,C,CK,CKC,CKCC,CKCCC,14,11,3,5,-1,heavy,light,c,o,CKCC,CD,C,C,CC,,K,D,4,3,2,0,1,1,1,2,CVCC,CVV,3,0,N,NN,T,2,Landbau,paenultima
brot,ø,t,ot,rot,brot,dbrot,C,LC,CLC,CCLC,CCCLC,Land,ø,L,La,Lan,Land,Landb,C,CK,CKC,CKCC,CKCCC,14,12,3,3,-1,heavy,light,c,c,CKCC,CCLC,C,CC,CC,C,K,L,4,4,2,1,1,2,1,2,CVCC,CCVVC,3,1,N,NN,T,2,Landbrot,paenultima
ein,ø,n,in,ein,dein,ndein,C,DC,CDC,CCDC,KCCDC,land,ø,l,la,lan,land,lande,C,CK,CKC,CKCC,CKCCD,14,13,3,6,0,heavy,light,c,c,CKCC,DC,C,,CC,C,K,D,4,3,2,1,1,0,1,2,CVCC,VVC,3,0,ADV,ø,F,2,landein,ultima
flucht,ø,t,ht,cht,ucht,lucht,C,CC,KCC,CKCC,CCKCC,Land,ø,L,La,Lan,Land,Landf,C,CK,CKC,CKCC,CKCCC,14,15,3,3,1,heavy,heavy,c,c,CKCC,CCKCC,C,CC,CC,CC,K,K,4,6,2,2,1,2,1,1,CVCC,CCVCC,3,4,N,NN,T,2,Landflucht,paenultima
frau,ø,u,au,rau,frau,dfrau,D,CD,CCD,CCCD,CCCCD,Land,ø,L,La,Lan,Land,Landf,C,CK,CKC,CKCC,CKCCC,14,15,3,5,1,heavy,light,c,o,CKCC,CCD,C,CC,CC,,K,D,4,4,2,0,1,2,1,2,CVCC,CCVV,3,1,N,NN,T,2,Landfrau,paenultima
fremd,ø,d,md,emd,remd,fremd,C,CC,KCC,CKCC,CCKCC,land,ø,l,la,lan,land,landf,C,CK,CKC,CKCC,CKCCC,14,15,3,3,1,heavy,heavy,c,c,CKCC,CCKCC,C,CC,CC,CC,K,K,4,5,2,2,1,2,1,1,CVCC,CCVCC,3,4,A,NA,F,2,landfremd,paenultima
